id,link,position,heuristic,human,raw_data
4478850,https://zbmath.org/?q=an%3A04143481,12,false,false,"Jonsson, B.: A Fully Abstract Trace Model for Dataflow Networks,Proc. 16th Annual ACM Symp. on Principles of Programming Languages, Austin, Texas, January 1989."
4478858,https://zbmath.org/?q=an%3A04143481,20,false,false,"Panangaden, P. and Shanbhogue, V.: On the Expressive Power of Indeterminate Network Primitives, TR87-891, Cornell University, December 1987."
30446013,https://zbmath.org/?q=an%3A06903602,7,false,false,"J. H. Conway, R. K. Guy, \textit{The Book of Numbers.}Springer-Verlag, New York, 1996."
1229536,https://zbmath.org/?q=an%3A03951165,27,false,false,"D. Mumford, An algebro-geometric construction of commuting operators and of solutions to the Toda lattice equation, Korteweg-de Vries equation and related non-linear equations,Proceedings of Symposium on Algebraic Geometry (M. Nagata, ed.), Kinokuniya, Tokyo, 1978."
1229582,https://zbmath.org/?q=an%3A03938062,25,false,false,"Petrie, T., andRandall, J.,Transformation groups on manifolds, Dekker Monographs Pure and Applied Math. (June 1984)."
16587156,https://zbmath.org/?q=an%3A06228531,15,false,false,"E. R. Kolchin, ``Algebraic groups and algebraic dependence'', Amer. J. Math., 90:4 (1968), 1151 -- 1164"
10307974,https://zbmath.org/?q=an%3A06377183,1,false,false,"N. Abe, N. Koike and S. Yamaguchi: Congruence theorems for proper semi-Riemannian hypersurfaces in a real space form , Yokohama Math. J. 35 (1987), 123-136."
1205909,https://zbmath.org/?q=an%3A05169965,8,false,false,"I. M. Glazman, Direct Methods of Qualitative Spectral Analysis of Singular Differential Operators [in Russian], Fizmatgiz, Moscow, 1963."
15397236,https://zbmath.org/?q=an%3A05143042,37,false,false,"Van Ritbergen, T.; Schellekens, A. N.; Vermaseren, J. A. M.: Group theory factors for Feynman diagrams. Int. J. Mod. phys. A 14, 41 (1999)"
15599266,https://zbmath.org/?q=an%3A05287838,13,false,false,"Leveque, R. J.: Finite volume methods for hyperbolic problems. (2002)"
10734142,https://zbmath.org/?q=an%3A02078858,14,false,false,"Goodearl, K. R.: Von Neumann regular rings. (1979)"
10734143,https://zbmath.org/?q=an%3A02078858,15,false,false,"R. Gordon, J.C. Robson, Krull dimension, Memoirs Amer. Math. Soc. Vol. 133, 1973."
16266853,https://zbmath.org/?q=an%3A06492010,4,false,false,"Banagl, Markus: Extending intersection homology type invariants to non-Witt spaces. Memoirs of the amer. Math. soc. (2002)"
1205879,https://zbmath.org/?q=an%3A05169963,14,true,true,"M. Haiman, Vanishing theorems and character formulas for the Hilbert scheme of points in the plane, http://arxiv.org/math.AG/0201148 ."
15397237,https://zbmath.org/?q=an%3A05143042,38,false,false,"Antoniadis, I.; Dimopoulos, S.: Splitting supersymmetry in string theory"
1249900,https://zbmath.org/?q=an%3A02021105,18,false,false,"Cutkosky, S. D.: Monomialization of morphisms from 3-folds to surfaces. Lect. Notes Math. 1786. Berlin: Springer 2002"
16608390,https://zbmath.org/?q=an%3A02148277,5,false,false,"Buslov, V. A., Makarov, K. A.: A time-scale hierarchy with small diffusion. Teoret. Mat. Fiz. 76 , 219-230 (1988) (in Russian); English transl.: Theoret. Math. Phys. 76 , 818-826 (1989)"
10892442,https://zbmath.org/?q=an%3A02209263,18,false,false,"Hudetz, A. G.: Blood flow in the cerebral capillary network: a review emphasizing observations with intravital microscopy. Microcirculation 4, No. 2, 233 (1997)"
21305984,https://zbmath.org/?q=an%3A03259826,11,false,false,DOI: 10.1103/PhysRev.128.849
17986562,https://zbmath.org/?q=an%3A06648645,14,false,false,"A. Kumar, D. Tucker-Smith and N. Weiner, Neutrino mass, sneutrino dark matter and signals of lepton flavor violation in the MRSSM, JHEP 09 (2010) 111 [ arXiv:0910.2475 ] [ INSPIRE ]."
10749895,https://zbmath.org/?q=an%3A01612872,16,false,false,"A. Prestel, P. Roquette, Formally p-adic fields, Lecture Notes in Mathematics, Vol. 1050, Springer, New York, 1984."
17986567,https://zbmath.org/?q=an%3A06648645,19,false,false,"Y. Kawamura, Limitation on magnitude of D-components, Prog. Theor. Phys. 15 (2011) 509 [ arXiv:1008.5223 ] [ INSPIRE ]."
16605981,https://zbmath.org/?q=an%3A06495632,4,false,false,"Bredon, G. E.: Introduction to Compact Transformation Groups. Academic Press, Waltham (1972)"
10749868,https://zbmath.org/?q=an%3A01612873,2,false,false,"Doi, Y.; Takeuchi, M.: Hopf--Galois extensions of algebras, the miyashita--ulbrich action, and Azumaya algebras. J. algebra 121, 488-516 (1989)"
17986563,https://zbmath.org/?q=an%3A06648645,15,false,false,"E.J. Chun, J.-C. Park and S. Scopel, Dirac gaugino as leptophilic dark matter, JCAP 02 (2010)015 [ arXiv:0911.5273 ] [ INSPIRE ]."
15410992,https://zbmath.org/?q=an%3A00876201,15,false,false,"Fujikawa, K.; Lee, B. W.; Sanda, A. I.: Phys. rev. D. 6, 2923 (1972)"
16605976,https://zbmath.org/?q=an%3A06495633,3,true,true,"Burger, M., Iozzi, A., Wienhard, A.: Surface group representations with maximal Toledo invariant. Ann. of Math. 172, 517-566 (2010)http://pjm.math.berkeley.edu/annals/2010/172-1/p10.xhtml"
10749869,https://zbmath.org/?q=an%3A01612873,3,false,false,"Joyal, A.; Street, R.: Tortile Yang--Baxter operators in tensor categories. J. pure appl. Algebra 71, 43-51 (1991)"
3005132,https://zbmath.org/?q=an%3A00915298,28,false,false,"Ratschek, H. and Rokne, J.Computer methods for the range of functions. Ellis Horwood and John Wiley, 1984."
33351281,https://zbmath.org/?q=an%3A07026935,12,false,false,"Kobayashi, M., Breakup and strength of polystyrene latex flocs subjected to a converging flow, Colloids Surf. Physicochem. Eng. Asp., 235, 73-78, (2004)"
5829053,https://zbmath.org/?q=an%3A06072662,8,false,false,"Doucet, A.; Godsill, S.; Andrieu, C.: On sequential Monte Carlo sampling methods for Bayesian filtering, Statistics and computing 10, 197-208 (2000)"
15419487,https://zbmath.org/?q=an%3A01601638,15,false,false,"Bichl, A. A.; Grimstrup, J. M.; Grosse, H.; Popp, L.; Schweda, M.; Wulkenhaar, R.: The superfield formalism applied to the noncommutative Wess--Zumino model"
21311550,https://zbmath.org/?q=an%3A03105882,10,false,false,DOI: 10.1063/1.1707367
30454280,https://zbmath.org/?q=an%3A06904300,5,false,false,"Picard, G.; Johnston, T. W., Instability cascades, Lotka-Volterra population equations, and Hamiltonian chaos, Phys. Rev. Lett., 48, 1610-1613, (1982)"
10759022,https://zbmath.org/?q=an%3A01523639,13,false,false,"I. Kaplansky, Rings of Operators, Math. Lecture Note Series, Benjamin, New York, 1965."
10759021,https://zbmath.org/?q=an%3A01523639,12,false,false,"Kamal, A. M.: Some remarks on ore extension rings. Comm. algebra 22, 3637-3667 (1994)"
16622432,https://zbmath.org/?q=an%3A06088871,9,false,false,"M. Burger and N. Monod, Continuous bounded cohomology and applications to rigidity theory. Geom. Funct. Anal. 12 (2002), 219-280."
11032344,https://zbmath.org/?q=an%3A01845937,234,false,false,. (1977)
920473,https://zbmath.org/?q=an%3A04193900,18,false,false,"Knebusch, M., An invitation to real spectra. In: Quadratic and Hermitian Forms (Ed.: C.R. Rielm, J. Hambleton),Canadian Math. Soc. Conference Proc., vol.4."
920474,https://zbmath.org/?q=an%3A04193900,19,false,false,"Knebusch, M.,Weakly semialgebraic spaces. Springer Lecture Notes in Math., vol.1369."
16296114,https://zbmath.org/?q=an%3A02206541,1,false,false,"D Eisenbud, W Neumann, Three-dimensional link theory and invariants of plane curve singularities, Annals of Mathematics Studies 110, Princeton University Press (1985)"
16296115,https://zbmath.org/?q=an%3A02206541,2,false,false,"R Hartshorne, Algebraic geometry, Graduate Texts in Mathematics 52, Springer (1977)"
940327,https://zbmath.org/?q=an%3A05724894,15,false,false,"Fleming, W.H., Rishel, R.W., 1975. Deterministic and Stochastic Optimal Control. Springer, New York."
940340,https://zbmath.org/?q=an%3A05724894,28,false,false,"Lukes, D.L., 1982. Differential Equations: Classical to Controlled. Mathematics in Science and Engineering. Academic Press, New York."
940372,https://zbmath.org/?q=an%3A05800223,23,false,false,"Friedman, A., 1969. Partial Differential Equations. Holt, Reinhart and Winston, New York. Reprinted by Krieger, 1976."
940390,https://zbmath.org/?q=an%3A05800223,41,false,false,"Kim, Y., Friedman, A., Wallace, J., Li, F., Ostrowski, M., 2009. Transformed epithelial cells and fibroblasts/myofibroblasts interaction in breast tumor: a mathematical model and experiments (in press)."
940510,https://zbmath.org/?q=an%3A05800226,21,false,false,"Kapur, J.N., 1989. Maximum Entropy Models in Science and Engineering. Wiley, New York."
940515,https://zbmath.org/?q=an%3A05800226,26,false,false,"Kullback, S., 1959. Information Theory and Statistics. Wiley, New York."
930397,https://zbmath.org/?q=an%3A05265723,50,false,false,"Thieme, H.R., 1983. Global Asymptotic Stability in Epidemic Models. Lecture Notes in Mathematics, vol. 1017. Springer, Berlin."
10784254,https://zbmath.org/?q=an%3A01339637,26,false,false,"Mizumoto, M.: Product-sum-gravity method -- fuzzy singleton-type reasoning method -- simplified fuzzy reasoning method. IEEE int. Conf. on fuzzy systems 3, 2098-2102 (1996)"
16296116,https://zbmath.org/?q=an%3A02206541,3,false,false,"H B Laufer, On rational singularities, Amer. J. Math. 94 (1972) 597"
10787924,https://zbmath.org/?q=an%3A01208318,19,false,false,"Zadeh, L. A.: Fuzzy sets. Inform. control 8, 338-353 (1965)"
1383589,https://zbmath.org/?q=an%3A03268395,15,false,false,"NAGATA, M.: Local Rings, Interscience Publishers, New York, London, 1962"
1383604,https://zbmath.org/?q=an%3A03268804,7,false,false,"ISBELL, J. R.: Uniform spaces. Amer. Math. Soc. Math. Surveys 12 (1964)."
1383605,https://zbmath.org/?q=an%3A03268804,8,false,false,"KELLEY, J. L.: General topology. Princeton-Toronto-London-New York: D. van Nostrand Comp. 1955."
1383621,https://zbmath.org/?q=an%3A03275201,5,false,false,"FULTON, C. M.: Golab's theorem. Proc. Amer. math. Soc. 17, 1099-1100 (1966)."
1383624,https://zbmath.org/?q=an%3A03275201,8,false,false,SCHOUTEN J. A.: Ricci-calculus. 2nd ed. Berlin. Springer 1954.
15447551,https://zbmath.org/?q=an%3A01081648,23,false,false,"Slansky, R.: Phys. rep.. 79, 1 (1981)"
1367697,https://zbmath.org/?q=an%3A03809524,5,false,false,"Field, H.,Science Without Numbers, Blackwell, 1980."
16301088,https://zbmath.org/?q=an%3A05530169,6,false,false,"J F Brock, The Weil-Petersson visual sphere, Geom. Dedicata 115 (2005) 1"
1373620,https://zbmath.org/?q=an%3A00492787,3,false,false,"Manin Y. Parabolic points and zeta function of modular curves.Math. USSR Izvestija, 6(1):19-64, 1972"
1373624,https://zbmath.org/?q=an%3A00492788,1,false,false,"R. Achilles and D. Aliffi. On the computation of the Stfickrad-Vogel intersection cycle by analytic spread and minimal reductions.Bull. Soc. Math. Belg. (1993), to appear"
1373612,https://zbmath.org/?q=an%3A00492786,12,false,false,"J. N. Mather,Stability of C mappings III, IHES35, 127--156 (1968)"
1373626,https://zbmath.org/?q=an%3A00492788,3,false,false,"R. Achilles and M. Manaresi. An algebraic characterization of distinguished varieties of intersection.Rev. Roumaine Math. Pures Appl. 38 (1993), no. 7-8, to appear"
1373630,https://zbmath.org/?q=an%3A00492788,7,false,false,"G. Fischer.Complex analytic geometry. Lecture Notes in Math., Vol. 538. Springer-Verlag, Berlin-Heidelberg-New York, 1976"
1373632,https://zbmath.org/?q=an%3A00492788,9,false,false,"W. Fulton.Intersection theory. Ergebnisse der Mathematik und ihrer Grenzgebiete (3), 2. Springer-Verlag, Berlin-Heidelberg-New York, 1984"
10787925,https://zbmath.org/?q=an%3A01208318,20,false,false,"Zimmermann, H. J.: Fuzzy set theory and its applications. (1991)"
15457427,https://zbmath.org/?q=an%3A01598326,9,false,false,"Dvali, G.; Shifman, M.: Phys. lett. B. 396, 64 (1997)"
16322874,https://zbmath.org/?q=an%3A06369095,12,false,false,"L Schwartz, Unstable modules over the Steenrod algebra and Sullivan's fixed point set conjecture, University of Chicago Press (1994)"
2458912,https://zbmath.org/?q=an%3A05832222,17,false,false,"Widder, D.V.: Advanced Calculus, 2nd edn. Dover, New York (1989)"
18025147,https://zbmath.org/?q=an%3A06650312,11,false,false,"Fried, H. M.: Green's functions and ordered exponentials, (2002)"
10799813,https://zbmath.org/?q=an%3A01891688,22,false,false,"Pinz, A.; Zaremba, M. B.; Bischof, H.; Gougeon, F. A.; Locas, M.: Neuromorphic methods for recognition of compact image objects. Machine graphics and vision 2, 209-229 (1993)"
2468416,https://zbmath.org/?q=an%3A04207475,5,false,false,"Carnap, Rudolf. (1950).The Logical Foundations of Probability. Chicago: Chicago University Press."
2468419,https://zbmath.org/?q=an%3A04207475,8,false,false,"Dubois, Didier. (1988). ?Possibility Theory: Searching for Normative Foundations?. In Bertrand R. Munier (ed.),Risk, Decision and Rationality. Dordrecht: Kluwer, pp. 601-614."
2479274,https://zbmath.org/?q=an%3A05782621,32,false,false,"S. J. Wright: Primal-Dual Interior Point Methods. Society for Industrial and Applied Mathematics (SIAM), Philadelphia, 1997."
5101979,https://zbmath.org/?q=an%3A06214908,9,false,false,"Wnuk W.: Banach Lattices with Order Continuous Norms. Polish Scientific Publishers, Warsaw (1999)"
5101980,https://zbmath.org/?q=an%3A06214909,1,false,false,"Akhiezer N.I., Glazman I.M.: Theory of Linear Operators in Hilbert Space. Dover, New York (1993)"
5101989,https://zbmath.org/?q=an%3A06214909,10,false,false,"Dunford N., Schwartz J.T.: Linear Operators, Part II. Interscience Publishers, New York (1963)"
5101999,https://zbmath.org/?q=an%3A06214909,20,false,false,"Weidmann, J.: Spectral theory of ordinary differential operators. In: Lecture Notes in Mathematics, vol. 1258. Springer, Berlin (1987)"
5191916,https://zbmath.org/?q=an%3A06134768,147,false,false,"A. Naor and Y. Peres, Embeddings of discrete groups and the speed of random walks, Int. Math. Res. Not. IMRN, 2008 (2008), Art. ID rnn 076, 34 pp."
5191949,https://zbmath.org/?q=an%3A06134768,180,false,false,"M. Talagrand The Generic Chaining. Upper and Lower Bounds of Stochastic Processes, Springer Monogr. Math., Springer-Verlag, 2005."
5191958,https://zbmath.org/?q=an%3A06134768,189,false,false,"Williamson D.P., Shmoys D.B.: The Design of Approximation Algorithms. Cambridge Univ. Press, Cambridge (2011)"
10813357,https://zbmath.org/?q=an%3A01626314,1,false,false,"Goetschel, R.; Voxman, W.: Elementary fuzzy calculus. Fuzzy sets and systems 18, 31-43 (1986)"
5112533,https://zbmath.org/?q=an%3A05968146,20,false,false,"Strongin R.G., Sergeyev Ya.D.: Global Optimization and Non-Convex Constraints: Sequential and Parallel Algorithms. Kluwer Academic Publishers, Dordrecht (2000)"
5112552,https://zbmath.org/?q=an%3A05968147,16,false,false,"Lakshmikantham V., Sivasundaram S., Kaymakcalan B.: Dynamic Systems on Measure Chains. Kluwer Acad. Publ., Dordrecht (1996)"
5112574,https://zbmath.org/?q=an%3A05968148,14,false,false,"Sawaragi Y., Nakayama H., Tanino T.: Theory of Multiobjective Optimization. Academic Press, New York (1985)"
5112575,https://zbmath.org/?q=an%3A05968148,15,false,false,"Holmes R.B.: Geometric Functional Analysis and its Applications. Springer, New York (1975)"
5112599,https://zbmath.org/?q=an%3A05968150,2,false,false,"Colbourn C.J., Rosa A.: Triple Systems. Oxford University Press, Oxford (1999)"
7371330,https://zbmath.org/?q=an%3A06044757,21,false,false,"Metz, J. A. J.; Diekmann, O.: The dynamics of physiologically structured populations, (1986)"
7371339,https://zbmath.org/?q=an%3A06044757,3,false,false,"Webb, G. F.: Theory of nonlinear age-dependent population dynamics, (1985)"
7340989,https://zbmath.org/?q=an%3A05950155,30,false,false,"Li, P.; Teo, K. L.: Transient image principles for anisotropic diffusion with basic concepts and 2D linear solutions, Eng anal bound elem 32, 251-266 (2008)"
7673456,https://zbmath.org/?q=an%3A05565750,10,false,false,"J. Bruinier, K. Ono, Heegner divisors, L-functions, and weak Maass forms, Ann. of Math., accepted for publication"
7341000,https://zbmath.org/?q=an%3A05950155,40,false,false,"Naugolnykh, K.; Ostrovsky, L.: Nonlinear wave processes in acoustics, (1998)"
30482107,https://zbmath.org/?q=an%3A06908623,29,false,false,"Loomes, G.; Sugden, R., A rationale for preference reversal, American economic review, 73, 428-432, (1983)"
7341014,https://zbmath.org/?q=an%3A05950155,6,false,false,"Billingham, J.; King, A. C.: Wave motion, (2000)"
7301827,https://zbmath.org/?q=an%3A05907597,34,false,false,"Needell, D.; Tropp, J. A.: Cosamp: iterative signal recovery from noisy samples, Appl. comput. Harmon. anal. 26, No. 3, 301-321 (2008)"
33388624,https://zbmath.org/?q=an%3A07030231,13,false,false,"Didelot, X.; Everitt, RG; Johansen, AM; Lawson, DJ, Likelihood-free estimation of model evidence, Bayesian Anal, 6, 49-76, (2011)"
33388626,https://zbmath.org/?q=an%3A07030231,15,false,false,"Fearnhead, P.; Prangle, D., Constructing summary statistics for approximate Bayesian computation: semi-automatic approximate Bayesian computation (with discussion), J R Stat Soc Ser B, 74, 419-474, (2012)"
18038247,https://zbmath.org/?q=an%3A06650834,41,false,false,"Potvin, J. Y.: Genetic algorithms for the traveling salesman problem, Ann oper res 63, No. 3, 337-370 (1996)"
7364574,https://zbmath.org/?q=an%3A06160169,12,false,false,"Pecora, L. M.; Carroll, T. L.: Synchronization in chaotic systems, Phys rev lett 64, No. 8, 821-824 (1990)"
7364582,https://zbmath.org/?q=an%3A06160169,2,false,false,"Ge, Z. M.; Chen, H. K.; Chen, H. H.: The regular and chaotic motions of a symmetric heavy gyroscope with harmonic excitation, J sound vib 198, 131-147 (1996)"
7364587,https://zbmath.org/?q=an%3A06160169,24,false,false,"Luo, A. C. J.: Global transversality, resonance and chaotic dynamics, (2008)"
7364592,https://zbmath.org/?q=an%3A06160169,5,false,false,"Chen, H. K.: Chaos and chaos synchronization of a symmetric gyro with linear-plus-cubic damping, J sound vib 255, 719-740 (2002)"
18038248,https://zbmath.org/?q=an%3A06650834,42,false,false,Psaraftis HN. Dynamic vehicle routing problems. Veh Routing: Methods Stud 1988;16:223-48.
19351886,https://zbmath.org/?q=an%3A06540405,5,false,false,"Lankaster, P., K. Salkauskas. Surfaces Generated by Moving Least Squares Methods. Mathematics of computation, 37 (1981), No. 155, 141-158."
33388625,https://zbmath.org/?q=an%3A07030231,14,false,false,"Doornik JA (2013) Ox\textservicemark 7: an object-oriented matrix programming language. Timberlake, London"
30497477,https://zbmath.org/?q=an%3A06908877,128,true,true,"128. Nieuwenhuis, R., Oliveras, A.: DPLL(T) with exhaustive theory propagation and its application to difference logic. In: Etessami, K., Rajamani, S.K. (eds.) Intl. Conf. on Computer-Aided Verification (CAV). LNCS, vol.~3576, pp.~321-334. Springer, Heidelberg (2005)http://scholar.google.com/scholar_lookup?title=DPLL%28T%29%20with%20exhaustive%20theory%20propagation%20and%20its%20application%20to%20difference%20logic&author=R..%20Nieuwenhuis&author=A..%20Oliveras&pages=321-334&publication_year=2005"
30497478,https://zbmath.org/?q=an%3A06908877,129,true,true,"129. Nieuwenhuis, R., Oliveras, A.: On SAT modulo theories and optimization problems. In: Biere, A., Gomes, C.P. (eds.) Theory and Applications of Satisfiability Testing (SAT). LNCS, vol.~4121, pp.~156-169. Springer, Heidelberg (2006)http://www.emis.de/MATH-item?1187.68558; http://scholar.google.com/scholar_lookup?title=On%20SAT%20modulo%20theories%20and%20optimization%20problems&author=R..%20Nieuwenhuis&author=A..%20Oliveras&pages=156-169&publication_year=2006"
30497479,https://zbmath.org/?q=an%3A06908877,130,true,true,"130. Nieuwenhuis, R., Oliveras, A.: Fast congruence closure and extensions. Inf. Comput. 205(4), 557-580 (2007)http://www.ams.org/mathscinet-getitem?mr=2311940; http://www.emis.de/MATH-item?1112.68116; http://scholar.google.com/scholar_lookup?title=Fast%20congruence%20closure%20and%20extensions&author=R..%20Nieuwenhuis&author=A..%20Oliveras&journal=Inf.%20Comput.&volume=205&issue=4&pages=557-580&publication_year=2007"
21364091,https://zbmath.org/?q=an%3A05359728,53,false,false,DOI: 10.1103/PhysRevLett.84.5764
8103303,https://zbmath.org/?q=an%3A06354762,7,false,false,"V. G. Kurbatov, Linear Differential-Difference Equations [in Russian], Voronezh University, Voronezh (1990)."
8103305,https://zbmath.org/?q=an%3A06354762,9,false,false,"L. Nirenberg, Topics in Nonlinear Functional Analysis, Courant Institute of Mathematical Sciences, New York University Press, New York (1974)."
33399807,https://zbmath.org/?q=an%3A07030753,38,false,false,"M. Wang. Scaling limits for a family of unrooted trees. ALEA Lat. Am. J. Probab. Math. Stat. 13 (2), 1039--1067 (2016)"
33399808,https://zbmath.org/?q=an%3A07030753,39,false,false,"H. S. Wilf. generatingfunctionology. A K Peters, Ltd., Wellesley, MA, third edition (2006). ISBN 978-1-56881-279-3"
15485619,https://zbmath.org/?q=an%3A05140958,11,false,false,"Batalin, I. A.; Vilkovisky, G. A.: Closure of the gauge algebra, generalized Lie equations and Feynman rules. Nucl. phys. B 234, 106-124 (1984)"
19358660,https://zbmath.org/?q=an%3A05869745,25,false,false,"Han, S. E. (2010d). Properties of a digital covering space and discrete Deck's transformation group, The IMA Journal of Applied Mathematics, (submitted)."
8154065,https://zbmath.org/?q=an%3A06306201,10,false,false,"N. Hitchin, Generalized Calabi-Yau manifolds, Quart. J. Math. Oxford Ser. 54 (2003) 281 [ math/0209099 ]. = MATH/0209099;"
8154067,https://zbmath.org/?q=an%3A06306201,12,false,false,"Z.-J. Liu, A. Weinstein, and P. Xu, Manin triples for Lie bialgebroids, J. Diff. Geom. 45 (1997) 547 [ math/9508013 ]."
8154068,https://zbmath.org/?q=an%3A06306201,13,false,false,"M. Gualtieri, Branes on Poisson varieties, arXiv:0710.2719 ."
8154075,https://zbmath.org/?q=an%3A06306201,20,false,false,"J. Polchinski, String theory. Vol. 1: an introduction to the bosonic string, Cambridge University Press, Cambridge U.K. (1998)."
8154081,https://zbmath.org/?q=an%3A06306201,26,false,false,"P.P. Pacheco and D. Waldram, M-theory, exceptional generalised geometry and superpotentials, JHEP 09 (2008) 123 [ arXiv:0804.1362 ] [ SPIRES ]."
27380741,https://zbmath.org/?q=an%3A06783197,30,false,false,"Dickson, C.T.; Magistretti, J.; Shalinsky, M.; Hamam, B.; Alonso, A., Oscillatory activity in entorhinal neurons and circuits. mechanisms and function, Ann. N.Y. acad. sci., 911, 127-150, (2000)"
9924673,https://zbmath.org/?q=an%3A06387891,25,false,false,"Raskin, J-F; Schobbens, P-Y, The logic of event clocks: decidability, complexity and expressiveness, Automatica, 34, 247-282, (1998)"
10843900,https://zbmath.org/?q=an%3A02196963,7,false,false,"Ge, S. S.; Hang, C. C.; Zhang, T.: Adaptive neural network control of nonlinear systems by state and output feedback. IEEE trans. Systems man cybern. Part B: cybern. 29, No. 6, 818-828 (1999)"
18048524,https://zbmath.org/?q=an%3A06654049,61,false,false,"Malandraki, C.; Dial, R.: A restricted dynamic programming heuristic algorithm for the time dependent traveling salesman problem. Eur J oper res 90, 45-55 (1996)"
15520863,https://zbmath.org/?q=an%3A01410315,11,false,false,"Pope, C. N.; Romans, L. J.; Shen, X.: Nucl. phys.. 339B, 191 (1990)"
10329286,https://zbmath.org/?q=an%3A06444033,35,false,false,"Lozano, G. S.; Marques, D.; Schaposnik, F. A.: Non-abelian vortices on the torus, J. high energy phys. 0709, 095 (2007)"
14683964,https://zbmath.org/?q=an%3A01888750,3,false,false,"Mehta, M. L.: Random matrices. (1991)"
10329287,https://zbmath.org/?q=an%3A06444033,36,false,false,"Manton, N.; Sutcliffe, P.: Topological solitons, (2004)"
10865693,https://zbmath.org/?q=an%3A03985030,7,false,false,"Freedman, H. I.; So, J. W. -H.: Global stability and persistence of simple food chains. Math. biosci. 76, 69-86 (1985)"
19386697,https://zbmath.org/?q=an%3A03310800,5,false,false,"Eringen A. C.: Linear theory of micropolar elasticity. Jour. Math. and Mech., 15 (1966), 6, 909-923."
27440905,https://zbmath.org/?q=an%3A06779576,163,false,false,"Battefeld, T., Modulated perturbations from instant preheating after new ekpyrosis, Phys. rev., D77, 063503, (2008)10.1103/PhysRevD.77.063503; arxiv:0710.2540"
15520864,https://zbmath.org/?q=an%3A01410315,12,false,false,"Hull, C. M.; Palacios, L.: Mod. phys. Lett.. 7, 2619 (1992)"
10865694,https://zbmath.org/?q=an%3A03985030,8,false,false,"Ginzburg, L. R.: Theory of natural selection and population growth. (1983)"
4400070,https://zbmath.org/?q=an%3A06119079,15,false,false,"Roth AE, Sotomayor MAO (1990) Two-sided matching: a study in game-theoretic modeling and analysis, Econometric Society Monograph Series. Cambridge University Press, New York"
4460086,https://zbmath.org/?q=an%3A06003491,6,false,false,"Lions J-L, Magenes E (1972) Non-homogeneous boundary value problems and applications, vol I. Springer, New York. Transl. from French by P. Kenneth, Die Grundlehren der math. Wissenschaften, Band 181"
33469315,https://zbmath.org/?q=an%3A07034490,27,false,false,"Marx, D., Parameterized complexity and approximation algorithms, Comput. J., 51, 60-78, (2008)"
33469316,https://zbmath.org/?q=an%3A07034490,28,false,false,"Marx, D., Pilipczuk, M.: Optimal parameterized algorithms for planar facility location problems using Voronoi diagrams. In: ESA, pp. 865-877. Springer (2015)"
4490420,https://zbmath.org/?q=an%3A06149318,10,false,false,"Cao, X. (2007). Stochastic learning and optimization: a sensitivity-based approach. New York: Springer."
11793337,https://zbmath.org/?q=an%3A01327113,2,false,false,"Beirlant, J., Mason, D., 1995. On the asymptotic normality ofLp-norms of empirical functionals. Math. Methods Statist. 4, 1--19."
4431042,https://zbmath.org/?q=an%3A05988469,8,false,false,"Lin, F., Yang, X.: Geometric Measure Theory: An Introduction. International Press, Somerville (2003)"
4923178,https://zbmath.org/?q=an%3A06202186,85,false,false,"E. Nakano, M. Nitta and T. Matsuura, Non-abelian strings in high density QCD: zero modes and interactions, Phys. Rev. D 78 (2008) 045002 [ arXiv:0708.4096 ] [ SPIRES ]."
3623145,https://zbmath.org/?q=an%3A05726236,48,false,false,"D.J. Watts, H. Strogatz, Nature (London) 393, 440 (1998)"
3623200,https://zbmath.org/?q=an%3A05726237,40,false,false,"D.J. Watts, S.H. Strogatz, Nature 393, 440 (1998)"
3626048,https://zbmath.org/?q=an%3A05724706,4,false,false,"D. Watts, H. Strogatz, Nature 393, 440 (1998)"
3626052,https://zbmath.org/?q=an%3A05724706,8,false,false,"S. Strogatz, Nature 410, 268 (2001)"
3626788,https://zbmath.org/?q=an%3A05725251,30,false,false,"D.J. Watts, S.H. Strogatz, Nature 393, 440 (1998)"
3626961,https://zbmath.org/?q=an%3A05725257,11,false,false,"D.J. Watts, S.H. Strogatz, Nature (London) 393, 440 (1998)"
3629535,https://zbmath.org/?q=an%3A05726374,8,false,false,"D.J. Watts, S.H. Strogatz, Nature 393, 440 (1998)"
33477279,https://zbmath.org/?q=an%3A07034934,21,false,false,"Burkart, C.; Besiou, M.; Wakolbinger, T., The funding--Humanitarian supply chain interface, Surveys in Operations Research and Management Science, 21, 2, 31-45, (2016)"
33477280,https://zbmath.org/?q=an%3A07034934,22,false,false,"Caro, F.; Gallien, J., Inventory management of a fast-fashion retail network, Operations Research, 58, 2, 257-273, (2010)"
10911707,https://zbmath.org/?q=an%3A05240736,34,false,false,"Nisbet, R. M.; Briggs, C. J.; Gurney, W. S. C.; Murdoch, W. W.; Stewart-Oaten, A.: Two-patch metapopulation dynamics. Patch dynamics in terrestrial, freshwater, and marine ecosystems (1993)"
33477281,https://zbmath.org/?q=an%3A07034934,23,false,false,"Caunhye, A. M.; Nie, X.; Pokharel, S., Optimization models in emergency logistics: A literature review, Socio-Economic Planning Sciences, 46, 1, 4-13, (2012)"
3632153,https://zbmath.org/?q=an%3A05832061,24,false,false,"D.J. Watts, S.H. Strogatz, Nature 393, 440 (1998)"
